age,job,marital,education,default,housing,loan,month,day_of_week,campaign,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,y,year,previous_cat,campaign_cat
60,4,1,6,1,2,1,1,1,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
36,2,1,2,1,1,1,1,1,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
42,7,3,6,1,2,1,1,1,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
31,3,1,2,1,2,2,1,1,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
53,5,3,5,1,1,2,1,1,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
45,4,1,1,1,2,1,1,1,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
37,5,2,5,1,2,1,1,1,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
47,9,1,5,1,1,1,1,1,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
49,4,3,2,1,1,2,1,1,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
36,3,1,6,1,2,1,1,1,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
35,2,3,2,1,1,1,1,1,3,0,1.1,93.994,-36.4,4.857,0,2008,1,3
38,3,1,6,1,1,1,1,1,4,0,1.1,93.994,-36.4,4.857,0,2008,1,4
38,2,2,2,1,1,1,1,1,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
50,4,3,2,1,1,2,1,1,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
59,6,1,5,1,1,1,1,1,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
43,3,1,6,1,2,1,1,1,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
42,3,1,2,1,2,1,1,1,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
40,3,1,3,1,2,1,1,1,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
46,4,1,6,1,1,1,1,1,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
57,1,3,1,1,2,2,1,1,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
42,3,1,6,1,2,1,1,1,3,0,1.1,93.994,-36.4,4.857,0,2008,1,3
41,4,1,1,1,2,1,1,1,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
54,7,3,6,1,2,1,1,1,3,0,1.1,93.994,-36.4,4.857,0,2008,1,3
27,3,2,6,1,1,1,1,1,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
36,3,1,2,1,1,1,1,1,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
58,4,1,5,1,2,1,1,1,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
40,7,1,6,1,2,1,1,1,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
34,3,2,4,1,1,1,1,1,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
33,3,3,2,1,1,1,1,1,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
56,6,1,3,1,1,1,1,1,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
42,4,1,4,1,1,1,1,1,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
43,2,1,2,1,2,1,1,1,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
54,7,2,4,1,2,1,1,1,3,0,1.1,93.994,-36.4,4.857,0,2008,1,3
53,3,2,3,1,2,2,1,1,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
42,5,2,6,1,1,1,1,1,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
40,2,1,3,1,1,1,1,1,3,0,1.1,93.994,-36.4,4.857,0,2008,1,3
54,5,1,5,1,2,2,1,1,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
40,1,2,5,1,1,1,1,1,4,0,1.1,93.994,-36.4,4.857,0,2008,1,4
26,3,2,6,1,2,1,1,1,3,0,1.1,93.994,-36.4,4.857,0,2008,1,3
33,3,1,2,1,1,1,1,1,3,0,1.1,93.994,-36.4,4.857,0,2008,1,3
35,4,1,4,1,1,1,1,1,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
36,3,1,2,1,1,1,1,1,3,0,1.1,93.994,-36.4,4.857,0,2008,1,3
29,2,2,2,1,2,1,1,1,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
36,4,1,4,1,2,1,1,1,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
35,7,1,2,1,2,1,1,1,5,0,1.1,93.994,-36.4,4.857,0,2008,1,5
50,9,2,6,1,1,2,1,1,5,0,1.1,93.994,-36.4,4.857,0,2008,1,5
46,2,1,2,1,2,1,1,1,3,0,1.1,93.994,-36.4,4.857,0,2008,1,3
49,10,1,2,1,2,1,1,1,4,0,1.1,93.994,-36.4,4.857,0,2008,1,4
42,5,2,5,1,2,1,1,1,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
36,4,2,2,1,2,2,1,1,3,0,1.1,93.994,-36.4,4.857,0,2008,1,3
55,4,1,4,1,2,1,1,1,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
41,7,1,6,1,1,1,1,1,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
57,7,1,5,1,2,1,1,1,3,0,1.1,93.994,-36.4,4.857,0,2008,1,3
32,2,2,2,1,2,1,1,1,3,0,1.1,93.994,-36.4,4.857,0,2008,1,3
49,3,1,4,1,1,1,1,1,3,0,1.1,93.994,-36.4,4.857,0,2008,1,3
57,3,1,6,1,2,1,1,1,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
58,4,3,1,1,2,1,1,1,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
52,5,1,2,1,2,1,1,1,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
50,2,3,5,1,1,1,1,1,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
41,4,2,4,1,2,1,1,1,4,0,1.1,93.994,-36.4,4.857,0,2008,1,4
33,10,1,6,1,2,1,1,1,3,0,1.1,93.994,-36.4,4.857,0,2008,1,3
57,4,1,1,1,1,1,1,1,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
48,4,1,3,1,1,1,1,1,3,0,1.1,93.994,-36.4,4.857,0,2008,1,3
55,5,1,5,1,1,1,1,1,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
38,7,1,6,1,1,1,1,1,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
38,2,1,2,1,2,1,1,1,3,0,1.1,93.994,-36.4,4.857,0,2008,1,3
53,3,1,6,1,2,1,1,1,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
43,8,2,6,1,1,1,1,1,4,0,1.1,93.994,-36.4,4.857,0,2008,1,4
36,4,2,2,1,1,1,1,1,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
32,4,1,4,1,1,1,1,1,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
33,2,1,1,1,1,1,1,1,3,0,1.1,93.994,-36.4,4.857,0,2008,1,3
58,10,1,1,1,2,1,1,1,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
40,8,3,2,1,1,1,1,2,3,0,1.1,93.994,-36.4,4.857,0,2008,1,3
57,7,1,6,1,2,1,1,2,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
45,5,1,2,1,2,1,1,2,3,0,1.1,93.994,-36.4,4.857,0,2008,1,3
42,4,1,1,1,2,1,1,2,3,0,1.1,93.994,-36.4,4.857,0,2008,1,3
46,3,1,6,1,2,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
36,5,1,6,1,1,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
41,9,1,2,1,2,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
57,3,3,4,1,1,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
49,4,1,4,1,2,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
56,7,3,2,1,1,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
37,4,1,4,1,1,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
37,4,1,4,1,1,2,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
46,3,2,2,1,2,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
22,4,2,4,1,2,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
43,2,1,2,1,1,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
49,4,1,6,1,1,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
41,5,1,3,1,2,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
38,3,2,6,1,1,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
33,3,1,4,1,1,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
49,3,1,6,1,2,2,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
30,4,2,6,1,1,1,1,2,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
33,3,1,4,1,2,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
34,7,2,6,1,1,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
30,11,2,6,1,1,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
59,7,1,1,1,2,2,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
59,7,1,1,1,2,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
41,9,1,6,1,1,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
48,1,1,3,1,2,2,1,2,4,0,1.1,93.994,-36.4,4.857,0,2008,1,4
28,3,2,6,1,2,2,1,2,1,0,1.1,93.994,-36.4,4.857,1,2008,1,1
44,2,1,2,1,2,1,1,2,1,0,1.1,93.994,-36.4,4.857,1,2008,1,1
59,6,1,6,1,1,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
50,7,1,2,1,1,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
35,3,1,6,1,1,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
42,3,1,2,1,1,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
45,3,1,4,1,1,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
36,5,1,5,1,1,1,1,2,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
56,2,1,2,1,1,1,1,2,3,0,1.1,93.994,-36.4,4.857,0,2008,1,3
29,4,3,1,1,1,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
41,9,1,6,1,2,2,1,2,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
42,4,1,4,1,1,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
52,2,2,2,1,1,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
48,2,1,2,1,2,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
31,4,1,2,1,2,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
43,8,1,6,1,2,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
36,4,1,1,1,1,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
42,10,1,6,1,2,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
52,2,3,3,1,1,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
39,3,1,2,1,2,1,1,2,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
36,2,1,2,1,1,2,1,2,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
42,4,1,4,1,2,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
41,3,1,2,1,1,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
55,5,1,1,1,1,2,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
30,4,1,4,1,1,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
57,6,1,1,1,1,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
45,10,1,1,1,2,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
51,4,1,1,1,2,2,1,2,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
39,9,2,4,1,2,2,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
47,3,1,2,1,1,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
27,2,1,2,1,2,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
34,5,2,6,1,2,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
57,4,1,1,1,2,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
43,10,1,1,1,1,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
49,4,1,1,1,1,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
39,7,1,6,1,1,1,1,2,3,0,1.1,93.994,-36.4,4.857,0,2008,1,3
38,4,1,1,1,2,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
49,4,1,4,1,1,1,1,2,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
58,7,1,3,1,1,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
43,5,1,5,1,2,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
50,3,1,6,1,2,1,1,2,3,0,1.1,93.994,-36.4,4.857,0,2008,1,3
31,2,1,2,1,1,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
43,9,3,6,1,1,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
43,9,1,4,1,1,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
30,9,2,6,1,2,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
27,2,2,5,1,2,2,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
51,2,1,6,1,1,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
37,5,1,5,1,2,1,1,2,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
46,1,1,4,1,2,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
35,4,1,5,1,1,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
47,3,3,6,1,1,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
46,7,1,6,1,2,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
40,5,1,5,1,1,2,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
26,1,1,6,1,1,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
32,4,3,4,1,1,1,1,2,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
45,7,1,6,1,2,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
34,3,1,4,1,1,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
47,4,1,6,1,1,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
42,5,1,5,1,1,1,1,2,1,0,1.1,93.994,-36.4,4.857,1,2008,1,1
57,5,1,1,1,1,2,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
57,5,1,1,1,1,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
38,4,1,1,1,1,2,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
57,5,1,1,1,1,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
28,11,2,4,1,2,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
60,7,1,6,1,1,1,1,2,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
48,3,1,6,1,2,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
47,5,1,5,1,2,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
40,3,1,2,1,1,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
51,7,1,5,1,2,1,1,2,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
48,8,2,1,1,2,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
54,1,1,1,1,1,1,1,2,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
40,4,1,3,1,1,2,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
44,3,2,4,1,1,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
42,5,3,2,1,1,1,1,2,4,0,1.1,93.994,-36.4,4.857,0,2008,1,4
52,9,1,6,1,2,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
31,4,2,4,1,2,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
32,2,1,2,1,1,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
44,3,1,2,1,2,2,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
39,7,1,3,1,1,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
57,7,1,5,1,2,1,1,2,3,0,1.1,93.994,-36.4,4.857,0,2008,1,3
52,3,1,1,1,2,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
42,7,1,6,1,1,1,1,2,1,0,1.1,93.994,-36.4,4.857,1,2008,1,1
42,5,2,5,1,2,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
43,7,1,5,1,2,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
31,3,3,2,1,1,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
29,3,1,6,1,2,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
57,4,3,1,1,1,1,1,2,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
44,4,1,4,1,1,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
59,3,1,6,1,1,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
39,4,1,1,1,1,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
57,6,1,6,1,1,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
41,7,1,6,1,1,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
37,5,2,2,1,1,2,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
38,2,1,2,1,2,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
42,6,1,1,1,1,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
49,3,1,6,1,2,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
54,7,1,3,1,2,2,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
36,3,1,6,1,2,1,1,2,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
32,3,2,6,1,1,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
35,5,1,5,1,2,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
45,1,1,5,1,1,1,1,2,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
56,5,1,6,1,2,1,1,2,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
34,5,1,6,1,2,1,1,2,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
41,8,1,4,1,1,1,1,2,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
41,2,1,4,1,1,1,1,2,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
36,4,1,4,1,1,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
32,3,2,6,1,2,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
31,2,1,2,1,2,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
38,5,1,5,1,2,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
35,3,3,6,1,2,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
53,3,1,5,1,2,1,1,2,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
51,3,1,3,1,2,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
56,10,1,6,1,1,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
33,3,1,4,1,2,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
33,3,1,4,1,1,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
51,2,3,2,1,2,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
39,2,1,2,1,2,1,1,2,1,0,1.1,93.994,-36.4,4.857,1,2008,1,1
45,10,1,6,1,1,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
40,5,2,6,1,1,1,1,2,3,0,1.1,93.994,-36.4,4.857,0,2008,1,3
60,3,2,6,1,2,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
33,5,1,6,1,2,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
47,4,1,2,1,2,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
48,4,1,1,1,1,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
43,10,1,2,1,1,1,1,2,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
37,7,1,6,1,2,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
50,2,1,4,1,2,2,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
59,10,1,2,1,2,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
32,5,1,6,1,2,1,1,2,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
42,1,2,1,1,2,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
52,4,1,1,1,1,1,1,2,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
42,4,1,6,1,1,1,1,2,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
42,3,1,6,1,1,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
40,7,1,4,1,2,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
38,4,1,4,1,1,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
39,4,1,3,1,2,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
39,4,1,3,1,1,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
38,3,1,2,1,1,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
47,3,2,6,1,2,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
30,2,2,2,1,1,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
38,3,3,2,1,2,2,1,2,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
39,5,3,6,1,1,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
44,3,1,2,1,1,1,1,2,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
36,3,1,2,1,1,1,1,2,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
41,2,1,2,1,2,2,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
41,4,1,3,1,1,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
35,4,1,4,1,1,1,1,2,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
41,5,1,2,1,1,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
36,2,1,2,1,1,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
35,3,2,2,1,2,2,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
33,4,2,1,1,1,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
38,3,2,3,1,1,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
33,9,1,6,1,1,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
55,9,1,6,1,1,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
36,4,2,4,1,1,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
57,5,1,5,1,1,2,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
32,10,2,6,1,2,1,1,2,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
30,9,2,2,1,2,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
43,3,1,5,1,2,2,1,2,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
46,3,1,6,1,1,1,1,2,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
35,3,3,2,1,1,2,1,2,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
34,3,2,6,1,2,2,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
50,4,1,1,1,2,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
39,3,2,6,1,1,1,1,2,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
39,4,1,4,1,1,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
42,10,1,3,1,1,1,1,2,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
57,6,1,6,1,2,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
45,4,1,1,1,1,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
40,5,1,1,1,1,2,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
42,4,1,2,1,1,2,1,2,3,0,1.1,93.994,-36.4,4.857,1,2008,1,3
40,5,1,1,1,1,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
38,4,2,1,1,1,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
39,4,1,3,1,2,2,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
41,4,1,1,1,1,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
39,4,1,3,1,2,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
41,4,1,1,1,2,2,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
45,3,1,6,1,1,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
35,3,3,6,1,2,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
35,3,1,3,1,2,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
49,4,1,2,1,1,1,1,2,1,0,1.1,93.994,-36.4,4.857,0,2008,1,1
36,5,1,6,1,1,1,1,2,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
23,3,2,6,1,1,1,1,2,3,0,1.1,93.994,-36.4,4.857,0,2008,1,3
43,8,1,6,1,2,1,1,2,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
49,10,1,5,1,2,1,1,2,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
36,5,1,5,1,2,1,1,2,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
51,4,1,4,1,2,1,1,2,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
56,6,1,1,1,2,2,1,2,4,0,1.1,93.994,-36.4,4.857,0,2008,1,4
45,1,1,2,1,1,1,1,2,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
42,3,1,2,1,1,1,1,2,3,0,1.1,93.994,-36.4,4.857,0,2008,1,3
41,3,3,2,1,1,1,1,2,4,0,1.1,93.994,-36.4,4.857,0,2008,1,4
32,2,1,2,1,1,2,1,2,2,0,1.1,93.994,-36.4,4.857,0,2008,1,2
